,Age,Gender,State,Category,Brand,Quantity,Price,Discount,Product Rating,high_return_risk
2025-04-11 21:36:09,56,Female,Arunachal Pradesh,Jackets,Nike,3,687.0,25,2.0,Yes
2025-04-11 21:36:09,23,Female,Karnataka,Shorts,Zudio,6,616.0,10,3.0,No
2025-04-11 21:36:09,30,Male,Manipur,Suits,Puma,7,877.0,30,3.0,Yes
2025-04-11 21:36:09,26,Male,Gujarat,Shirts,Levie's,4,856.0,30,3.0,No
2025-04-11 21:36:09,31,Female,Madhya Pradesh,Sweaters,Adidas,7,469.0,15,1.0,Yes
2025-04-11 21:36:09,63,Female,Meghalaya,Jackets,Nike,7,826.0,10,1.0,Yes
2025-04-11 21:36:09,38,Male,Maharashtra,Skirts,Nike,1,697.0,20,4.5,No
2025-04-11 21:36:09,56,Female,Manipur,Shorts,Nike,3,593.0,10,2.5,Yes
2025-04-11 21:36:09,54,Male,Assam,Sweaters,Adidas,1,590.0,15,1.0,No
2025-04-11 21:36:09,70,Male,Meghalaya,Shorts,Adidas,3,843.0,10,3.5,No
2025-04-11 21:36:09,30,Male,Jharkhand,Suits,Adidas,4,446.0,30,4.0,Yes
2025-04-11 21:36:09,22,Female,Jharkhand,Trousers,Zudio,3,933.0,10,5.0,Yes
2025-04-11 21:36:09,54,Male,Mizoram,Sweaters,Zudio,7,652.0,15,5.0,No
2025-04-11 21:36:09,44,Female,Nagaland,Sweaters,Raymond,2,647.0,15,4.5,Yes
2025-04-11 21:36:09,30,Male,Punjab,Dresses,Levie's,4,479.0,30,4.0,Yes
2025-04-11 21:36:09,65,Male,West Bengal,Shorts,Raymond,1,546.0,20,2.0,Yes
2025-04-11 21:36:09,55,Male,West Bengal,Sleepwear,Nike,7,411.0,15,1.0,No
2025-04-11 21:36:09,18,Female,Sikkim,Formal Wear,Raymond,7,623.0,25,5.0,No
2025-04-11 21:36:09,65,Male,Uttar Pradesh,Formal Wear,Pantaloons,1,846.0,10,4.5,Yes
2025-04-11 21:36:09,70,Male,Bihar,T-shirts,Pantaloons,6,941.0,20,1.0,No
2025-04-11 21:36:09,51,Male,Jharkhand,Dresses,Zudio,7,697.0,30,2.0,No
2025-04-11 21:36:09,69,Male,Karnataka,Jackets,Pantaloons,4,653.0,25,4.5,Yes
2025-04-11 21:36:09,57,Male,Sikkim,Ethnic Wear,Raymond,2,560.0,10,5.0,No
2025-04-11 21:36:09,62,Male,Chhattisgarh,Undergarments,Adidas,2,787.0,20,1.5,No
2025-04-11 21:36:09,41,Female,Mizoram,Shorts,Levie's,5,434.0,30,3.5,No
2025-04-11 21:36:09,23,Male,Jharkhand,Jeans,Pantaloons,7,858.0,30,1.0,Yes
2025-04-11 21:36:09,18,Male,Tripura,Activewear,Nike,5,908.0,25,2.0,No
2025-04-11 21:36:09,66,Female,Tamil Nadu,Undergarments,H&M,7,737.0,10,2.0,No
2025-04-11 21:36:09,28,Female,Maharashtra,Jeans,Adidas,2,567.0,25,1.0,Yes
2025-04-11 21:36:09,26,Male,Meghalaya,Formal Wear,Raymond,2,674.0,20,2.0,Yes
2025-04-11 21:36:09,43,Male,Sikkim,Activewear,Zudio,1,653.0,25,3.5,No
2025-04-11 21:36:09,60,Female,Uttarakhand,Suits,Nike,5,663.0,25,2.5,No
2025-04-11 21:36:09,52,Male,West Bengal,Ethnic Wear,Nike,3,899.0,10,3.5,Yes
2025-04-11 21:36:09,23,Female,Goa,Trousers,H&M,4,547.0,20,3.0,No
2025-04-11 21:36:09,59,Female,West Bengal,Undergarments,Puma,6,901.0,15,1.5,No
2025-04-11 21:36:09,23,Male,Uttarakhand,Activewear,Zudio,6,615.0,30,1.0,No
2025-04-11 21:36:09,50,Male,Gujarat,Formal Wear,Puma,3,797.0,15,2.0,Yes
2025-04-11 21:36:09,48,Male,Bihar,Dresses,Nike,2,411.0,20,1.5,Yes
2025-04-11 21:36:09,19,Male,Tamil Nadu,T-shirts,Raymond,3,669.0,10,5.0,No
2025-04-11 21:36:09,59,Female,Uttar Pradesh,Activewear,Pantaloons,7,810.0,30,4.0,Yes
2025-04-11 21:36:09,30,Female,Assam,Shirts,Raymond,1,938.0,30,4.0,Yes
2025-04-11 21:36:09,56,Female,Assam,Jeans,Pantaloons,5,777.0,25,1.5,No
2025-04-11 21:36:09,60,Male,Manipur,Sleepwear,Pantaloons,7,861.0,25,1.0,No
2025-04-11 21:36:09,67,Male,Uttarakhand,Jackets,Pantaloons,3,519.0,30,4.5,No
2025-04-11 21:36:09,25,Female,Kerala,Jeans,Nike,3,949.0,25,4.5,No
2025-04-11 21:36:09,50,Male,Uttarakhand,Sweaters,Pantaloons,1,788.0,25,3.5,Yes
2025-04-11 21:36:09,28,Female,Tripura,Shirts,Raymond,1,768.0,15,1.5,Yes
2025-04-11 21:36:09,50,Male,Himachal Pradesh,Dresses,Puma,4,632.0,20,3.0,No
2025-04-11 21:36:09,64,Male,Madhya Pradesh,Jackets,Nike,7,685.0,15,2.5,No
2025-04-11 21:36:09,55,Male,Karnataka,Sleepwear,Pantaloons,7,667.0,25,5.0,No
2025-04-11 21:36:09,30,Female,Tamil Nadu,Skirts,Raymond,6,966.0,10,1.0,No
2025-04-11 21:36:09,44,Male,Tamil Nadu,Formal Wear,H&M,1,750.0,10,2.0,No
2025-04-11 21:36:09,34,Male,Karnataka,Sleepwear,Zudio,6,676.0,25,1.0,No
2025-04-11 21:36:09,19,Female,Himachal Pradesh,Ethnic Wear,Raymond,5,844.0,30,5.0,Yes
2025-04-11 21:36:09,18,Female,Jharkhand,Activewear,Puma,3,521.0,10,4.5,No
2025-04-11 21:36:09,38,Male,Kerala,Formal Wear,Zudio,5,949.0,25,5.0,Yes
2025-04-11 21:36:09,50,Female,Assam,Skirts,Raymond,6,944.0,10,2.5,No
2025-04-11 21:36:09,39,Male,Maharashtra,Dresses,Zudio,1,823.0,10,2.5,Yes
2025-04-11 21:36:09,60,Male,Uttar Pradesh,Sleepwear,Nike,3,716.0,30,4.5,Yes
2025-04-11 21:36:09,37,Male,Goa,Dresses,Raymond,2,948.0,10,5.0,No
2025-04-11 21:36:09,52,Female,Tripura,Suits,H&M,4,431.0,25,4.5,No
2025-04-11 21:36:09,40,Male,Nagaland,Skirts,Adidas,2,651.0,10,4.5,Yes
2025-04-11 21:36:09,29,Male,Andhra Pradesh,Suits,Pantaloons,6,971.0,25,1.0,No
2025-04-11 21:36:09,38,Female,Jharkhand,T-shirts,H&M,4,990.0,10,4.0,No
2025-04-11 21:36:09,35,Female,Karnataka,Sweaters,H&M,1,728.0,25,2.5,Yes
2025-04-11 21:36:09,28,Male,Gujarat,Undergarments,H&M,3,593.0,20,4.5,Yes
2025-04-11 21:36:09,43,Male,Haryana,Sweaters,Raymond,1,695.0,20,1.5,Yes
2025-04-11 21:36:09,25,Male,Manipur,Formal Wear,Puma,1,550.0,30,2.5,No
2025-04-11 21:36:09,32,Female,Maharashtra,Shirts,Raymond,1,520.0,30,4.0,No
2025-04-11 21:36:09,33,Female,Uttar Pradesh,Skirts,Zudio,1,951.0,15,5.0,No
2025-04-11 21:36:09,31,Male,Odisha,Skirts,Adidas,4,435.0,20,2.5,Yes
2025-04-11 21:36:09,68,Female,Haryana,Sleepwear,Adidas,5,703.0,25,4.0,No
2025-04-11 21:36:09,60,Male,Sikkim,Trousers,Pantaloons,7,480.0,20,4.5,Yes
2025-04-11 21:36:09,28,Female,Assam,Formal Wear,Raymond,5,465.0,10,4.5,No
2025-04-11 21:36:09,60,Female,Punjab,Activewear,Pantaloons,7,986.0,20,3.5,No
2025-04-11 21:36:09,68,Male,Maharashtra,T-shirts,Adidas,1,853.0,15,4.0,No
2025-04-11 21:36:09,37,Female,Manipur,Shorts,Levie's,5,818.0,25,4.0,No
2025-04-11 21:36:09,29,Female,Goa,Activewear,Zudio,1,524.0,15,3.0,Yes
2025-04-11 21:36:09,56,Male,Andhra Pradesh,Trousers,Puma,1,419.0,20,2.5,No
2025-04-11 21:36:09,32,Female,Gujarat,Jeans,Levie's,2,465.0,10,3.5,Yes
2025-04-11 21:36:09,32,Female,Tripura,T-shirts,Zudio,2,556.0,25,1.0,Yes
2025-04-11 21:36:09,49,Female,Arunachal Pradesh,Activewear,Zudio,1,908.0,30,1.0,Yes
2025-04-11 21:36:09,40,Female,Karnataka,Jeans,Adidas,7,479.0,30,3.0,Yes
2025-04-11 21:36:09,36,Female,Sikkim,Trousers,Zudio,4,958.0,25,2.5,No
2025-04-11 21:36:09,53,Male,Gujarat,T-shirts,H&M,2,978.0,15,3.0,No
2025-04-11 21:36:09,50,Male,Himachal Pradesh,Activewear,Pantaloons,6,805.0,30,1.5,Yes
2025-04-11 21:36:09,44,Female,Punjab,Jeans,Zudio,1,561.0,25,4.0,Yes
2025-04-11 21:36:09,64,Male,Kerala,Undergarments,Raymond,3,642.0,10,4.5,No
2025-04-11 21:36:09,29,Male,Tripura,Shirts,Adidas,1,513.0,25,2.5,No
2025-04-11 21:36:09,39,Female,Odisha,Activewear,Raymond,3,436.0,30,2.5,Yes
2025-04-11 21:36:09,67,Female,Manipur,Shorts,H&M,2,723.0,25,4.5,No
2025-04-11 21:36:09,60,Female,Sikkim,Jackets,Nike,2,609.0,20,2.5,Yes
2025-04-11 21:36:09,49,Male,Tamil Nadu,Formal Wear,Zudio,4,415.0,15,2.5,Yes
2025-04-11 21:36:09,46,Female,Chhattisgarh,Skirts,Levie's,5,907.0,10,1.0,Yes
2025-04-11 21:36:09,68,Male,Kerala,Jackets,Pantaloons,7,974.0,20,1.5,No
2025-04-11 21:36:09,48,Female,Manipur,Shorts,Puma,5,703.0,20,2.5,No
2025-04-11 21:36:09,40,Male,Nagaland,Dresses,Zudio,3,548.0,10,5.0,No
2025-04-11 21:36:09,20,Female,Tamil Nadu,Undergarments,Pantaloons,3,606.0,25,1.5,Yes
2025-04-11 21:36:09,58,Female,Odisha,Suits,Pantaloons,3,698.0,25,2.0,No
2025-04-11 21:36:09,54,Male,Maharashtra,Ethnic Wear,Adidas,4,923.0,20,2.0,Yes
2025-04-11 21:36:09,47,Male,Nagaland,Suits,Nike,4,754.0,15,4.0,No
2025-04-11 21:36:09,31,Male,Goa,Jackets,Pantaloons,2,700.0,25,3.5,Yes
2025-04-11 21:36:09,19,Female,Punjab,Dresses,Nike,7,490.0,25,3.5,Yes
2025-04-11 21:36:09,44,Female,Bihar,Undergarments,Pantaloons,1,928.0,10,4.5,No
2025-04-11 21:36:09,58,Female,Nagaland,Skirts,Nike,6,569.0,10,4.0,No
2025-04-11 21:36:09,32,Male,Tripura,Ethnic Wear,Levie's,4,894.0,10,1.5,No
2025-04-11 21:36:09,42,Male,Mizoram,Dresses,Nike,2,587.0,10,2.0,Yes
2025-04-11 21:36:09,60,Male,Punjab,Suits,Levie's,7,590.0,10,3.5,Yes
2025-04-11 21:36:09,63,Male,Bihar,Trousers,Pantaloons,1,466.0,25,3.5,Yes
2025-04-11 21:36:09,53,Female,Chhattisgarh,Formal Wear,Puma,4,770.0,25,1.0,Yes
2025-04-11 21:36:09,56,Female,Maharashtra,Skirts,Nike,6,678.0,10,1.5,Yes
2025-04-11 21:36:09,48,Female,Gujarat,Undergarments,Raymond,6,931.0,10,5.0,Yes
2025-04-11 21:36:09,48,Male,Punjab,Trousers,Puma,2,495.0,25,3.0,Yes
2025-04-11 21:36:09,50,Female,Goa,Undergarments,Puma,4,572.0,20,1.5,No
2025-04-11 21:36:09,24,Male,Sikkim,Sweaters,Adidas,5,895.0,20,2.0,Yes
2025-04-11 21:36:09,33,Female,Gujarat,Ethnic Wear,Pantaloons,4,723.0,30,4.0,No
2025-04-11 21:36:09,48,Male,Gujarat,Ethnic Wear,H&M,2,773.0,25,4.0,Yes
2025-04-11 21:36:09,40,Male,Punjab,Activewear,Zudio,1,955.0,10,4.5,Yes
2025-04-11 21:36:09,70,Male,Mizoram,Undergarments,Adidas,1,903.0,20,4.5,Yes
2025-04-11 21:36:09,57,Female,Tamil Nadu,Sweaters,Levie's,5,492.0,15,3.5,Yes
2025-04-11 21:36:09,38,Female,Telangana,Sleepwear,Adidas,3,946.0,15,5.0,Yes
2025-04-11 21:36:09,26,Female,Chhattisgarh,Formal Wear,Puma,1,486.0,10,4.5,No
2025-04-11 21:36:09,24,Female,Odisha,Jeans,H&M,5,671.0,10,3.5,Yes
2025-04-11 21:36:09,70,Male,Telangana,Sweaters,Nike,6,496.0,25,1.5,Yes
2025-04-11 21:36:09,30,Male,Goa,Jeans,Pantaloons,1,816.0,10,4.0,No
2025-04-11 21:36:09,66,Female,Uttar Pradesh,Sleepwear,Nike,4,672.0,30,2.5,Yes
2025-04-11 21:36:09,37,Male,Meghalaya,Ethnic Wear,Levie's,2,507.0,20,1.0,Yes
2025-04-11 21:36:09,67,Male,Tamil Nadu,Formal Wear,H&M,5,565.0,10,2.0,Yes
2025-04-11 21:36:09,30,Male,Uttarakhand,Shirts,Adidas,4,686.0,30,1.5,Yes
2025-04-11 21:36:09,53,Female,Tamil Nadu,Sleepwear,Levie's,3,619.0,30,3.5,No
2025-04-11 21:36:09,61,Male,Chhattisgarh,Trousers,H&M,2,476.0,20,1.5,No
2025-04-11 21:36:09,21,Male,Odisha,Activewear,Zudio,6,522.0,30,1.5,No
2025-04-11 21:36:09,58,Female,Gujarat,Ethnic Wear,Zudio,3,445.0,25,2.0,No
2025-04-11 21:36:09,23,Male,Uttar Pradesh,Ethnic Wear,Nike,2,573.0,15,3.0,Yes
2025-04-11 21:36:09,70,Female,West Bengal,Formal Wear,H&M,2,819.0,20,4.5,Yes
2025-04-11 21:36:09,26,Female,Gujarat,Jackets,Zudio,4,490.0,25,4.5,No
2025-04-11 21:36:09,64,Male,Odisha,Shorts,Zudio,5,721.0,20,5.0,No
2025-04-11 21:36:09,67,Male,Andhra Pradesh,Dresses,H&M,6,623.0,30,1.5,Yes
2025-04-11 21:36:09,33,Male,Andhra Pradesh,Activewear,Puma,3,1000.0,25,5.0,Yes
2025-04-11 21:36:09,59,Male,Sikkim,Shirts,Puma,1,564.0,10,2.5,Yes
2025-04-11 21:36:09,34,Female,Meghalaya,Activewear,Nike,1,475.0,30,3.0,Yes
2025-04-11 21:36:09,48,Male,Jharkhand,Ethnic Wear,Adidas,5,639.0,20,1.5,No
2025-04-11 21:36:09,64,Female,Madhya Pradesh,Formal Wear,H&M,5,630.0,10,1.5,No
2025-04-11 21:36:09,55,Male,Andhra Pradesh,Sleepwear,H&M,6,853.0,20,1.0,Yes
2025-04-11 21:36:09,54,Female,Goa,Suits,Adidas,2,971.0,30,1.5,No
2025-04-11 21:36:09,56,Female,Haryana,Sleepwear,H&M,1,724.0,15,2.0,No
2025-04-11 21:36:09,33,Male,Punjab,Dresses,Zudio,3,401.0,20,5.0,Yes
2025-04-11 21:36:09,47,Female,Telangana,Skirts,H&M,2,927.0,25,3.0,Yes
2025-04-11 21:36:09,38,Male,Assam,Undergarments,Adidas,6,975.0,20,1.5,No
2025-04-11 21:36:09,31,Female,Uttar Pradesh,Sweaters,H&M,7,560.0,20,1.0,Yes
2025-04-11 21:36:09,51,Female,Assam,Skirts,Pantaloons,5,661.0,10,1.0,Yes
2025-04-11 21:36:09,37,Female,Goa,Shorts,Pantaloons,6,482.0,20,3.5,No
2025-04-11 21:36:09,60,Female,Mizoram,T-shirts,Pantaloons,4,807.0,30,3.5,Yes
2025-04-11 21:36:09,23,Female,Nagaland,Suits,Levie's,5,631.0,10,3.0,Yes
2025-04-11 21:36:09,31,Female,Uttar Pradesh,Suits,Pantaloons,7,656.0,25,5.0,Yes
2025-04-11 21:36:09,43,Male,Rajasthan,Jeans,Raymond,7,689.0,15,5.0,No
2025-04-11 21:36:09,48,Female,Nagaland,Activewear,Levie's,2,643.0,30,2.0,Yes
2025-04-11 21:36:09,27,Male,Rajasthan,T-shirts,Nike,7,928.0,20,3.0,Yes
2025-04-11 21:36:09,70,Female,Jharkhand,T-shirts,Zudio,3,961.0,10,5.0,Yes
2025-04-11 21:36:09,55,Male,Odisha,Jackets,Pantaloons,7,430.0,15,5.0,No
2025-04-11 21:36:09,31,Female,Jharkhand,T-shirts,H&M,2,557.0,25,1.5,Yes
2025-04-11 21:36:09,37,Male,Arunachal Pradesh,T-shirts,Nike,7,769.0,20,3.0,No
2025-04-11 21:36:09,30,Female,Jharkhand,Activewear,Adidas,4,499.0,20,3.0,Yes
2025-04-11 21:36:09,54,Male,Himachal Pradesh,T-shirts,Zudio,7,527.0,10,2.0,Yes
2025-04-11 21:36:09,67,Female,Haryana,Trousers,H&M,5,709.0,10,3.0,No
2025-04-11 21:36:09,66,Female,Sikkim,Trousers,Levie's,1,931.0,25,4.5,No
2025-04-11 21:36:09,50,Female,Rajasthan,Shirts,Pantaloons,6,905.0,20,1.0,No
2025-04-11 21:36:09,32,Female,Gujarat,Sweaters,Puma,5,401.0,20,3.5,No
2025-04-11 21:36:09,45,Male,Gujarat,Sleepwear,Levie's,3,576.0,10,2.5,No
2025-04-11 21:36:09,25,Female,Madhya Pradesh,Shorts,Nike,1,968.0,25,5.0,Yes
2025-04-11 21:36:09,48,Male,Madhya Pradesh,Skirts,Adidas,1,655.0,20,1.0,No
2025-04-11 21:36:09,33,Male,Madhya Pradesh,Dresses,Adidas,2,796.0,10,3.0,No
2025-04-11 21:36:09,57,Male,Uttarakhand,Ethnic Wear,Zudio,4,811.0,10,2.5,No
2025-04-11 21:36:09,41,Female,Tamil Nadu,Dresses,Zudio,6,438.0,15,3.0,Yes
2025-04-11 21:36:09,26,Male,Gujarat,Sweaters,Levie's,4,830.0,15,4.5,Yes
2025-04-11 21:36:09,56,Male,Madhya Pradesh,Jeans,Levie's,2,522.0,20,3.0,Yes
2025-04-11 21:36:09,26,Male,Uttarakhand,T-shirts,H&M,5,728.0,25,4.5,No
2025-04-11 21:36:09,34,Female,Assam,Sleepwear,Raymond,2,781.0,25,4.0,Yes
2025-04-11 21:36:09,30,Male,Kerala,Skirts,Zudio,3,434.0,10,3.5,No
2025-04-11 21:36:09,39,Male,Punjab,Dresses,Pantaloons,2,798.0,20,3.5,No
2025-04-11 21:36:09,35,Male,Haryana,Skirts,Raymond,5,841.0,25,1.0,No
2025-04-11 21:36:09,62,Male,Andhra Pradesh,Sleepwear,Nike,7,517.0,30,1.5,Yes
2025-04-11 21:36:09,23,Female,Arunachal Pradesh,Formal Wear,Levie's,5,507.0,20,3.0,No
2025-04-11 21:36:09,18,Male,Gujarat,Shirts,H&M,3,486.0,15,4.5,No
2025-04-11 21:36:09,23,Male,Kerala,Sleepwear,Pantaloons,5,492.0,20,3.0,No
2025-04-11 21:36:09,23,Female,Jharkhand,Undergarments,Adidas,7,917.0,25,3.0,No
2025-04-11 21:36:09,48,Female,Sikkim,Shirts,Adidas,6,717.0,20,2.5,No
2025-04-11 21:36:09,25,Female,Karnataka,T-shirts,Levie's,3,779.0,10,4.5,Yes
2025-04-11 21:36:09,37,Female,Tripura,Sleepwear,Adidas,1,553.0,30,4.5,No
2025-04-11 21:36:09,66,Female,Manipur,Activewear,Puma,4,780.0,10,5.0,No
2025-04-11 21:36:09,19,Male,Goa,Sleepwear,Puma,3,913.0,15,2.5,No
2025-04-11 21:36:09,42,Female,Goa,Skirts,Levie's,1,746.0,10,4.0,Yes
2025-04-11 21:36:09,66,Female,Arunachal Pradesh,T-shirts,Adidas,5,871.0,20,4.5,Yes
2025-04-11 21:36:09,45,Female,Nagaland,Sweaters,H&M,5,549.0,30,4.0,Yes
2025-04-11 21:36:09,18,Male,Maharashtra,T-shirts,Pantaloons,6,504.0,30,1.0,Yes
2025-04-11 21:36:09,56,Female,Punjab,Sleepwear,H&M,7,439.0,20,2.0,No
2025-04-11 21:36:09,32,Male,Goa,Shorts,Zudio,6,741.0,20,2.5,Yes
2025-04-11 21:36:09,69,Female,Haryana,Suits,Nike,3,730.0,20,4.5,Yes
2025-04-11 21:36:09,52,Male,Assam,Skirts,Levie's,3,818.0,10,1.5,No
2025-04-11 21:36:09,59,Female,Kerala,Ethnic Wear,Zudio,1,551.0,10,1.5,No
2025-04-11 21:36:09,19,Female,Maharashtra,Suits,Raymond,3,425.0,20,3.0,Yes
2025-04-11 21:36:09,49,Male,Rajasthan,Undergarments,Puma,6,616.0,30,3.0,Yes
2025-04-11 21:36:09,28,Female,Uttarakhand,Undergarments,Nike,4,642.0,15,1.5,Yes
2025-04-11 21:36:09,27,Female,Bihar,T-shirts,Zudio,3,809.0,10,3.0,Yes
2025-04-11 21:36:09,56,Male,Meghalaya,Shorts,Puma,5,718.0,10,1.0,Yes
2025-04-11 21:36:09,55,Male,Sikkim,Undergarments,Puma,3,536.0,20,2.5,No
2025-04-11 21:36:09,60,Male,Meghalaya,Shorts,H&M,4,664.0,20,3.5,No
2025-04-11 21:36:09,26,Male,Himachal Pradesh,Jeans,Adidas,5,616.0,15,3.0,No
2025-04-11 21:36:09,62,Female,Madhya Pradesh,Trousers,H&M,2,411.0,10,1.0,Yes
2025-04-11 21:36:09,64,Female,Manipur,Sleepwear,Nike,7,403.0,20,3.5,No
2025-04-11 21:36:09,53,Female,Maharashtra,Shorts,H&M,3,539.0,15,2.5,No
2025-04-11 21:36:09,37,Female,Kerala,Ethnic Wear,Pantaloons,7,689.0,30,3.5,Yes
2025-04-11 21:36:09,51,Male,Maharashtra,Dresses,Puma,2,704.0,15,5.0,No
2025-04-11 21:36:09,57,Female,Uttarakhand,Formal Wear,Nike,7,779.0,30,2.5,Yes
2025-04-11 21:36:09,62,Female,West Bengal,Jeans,Levie's,3,525.0,30,1.0,Yes
2025-04-11 21:36:09,68,Male,Nagaland,Sleepwear,H&M,4,530.0,30,5.0,Yes
2025-04-11 21:36:09,30,Male,Karnataka,Sweaters,H&M,3,799.0,25,1.0,No
2025-04-11 21:36:09,25,Female,Karnataka,Trousers,H&M,1,987.0,30,2.0,No
2025-04-11 21:36:09,67,Male,Haryana,Dresses,Raymond,5,657.0,15,2.0,Yes
2025-04-11 21:36:09,45,Female,Manipur,Ethnic Wear,Pantaloons,4,702.0,20,1.5,Yes
2025-04-11 21:36:09,50,Female,Himachal Pradesh,Activewear,Pantaloons,3,619.0,25,1.5,Yes
2025-04-11 21:36:09,28,Female,Telangana,Shorts,Pantaloons,2,766.0,30,1.0,No
2025-04-11 21:36:09,45,Female,Himachal Pradesh,Shorts,Nike,7,655.0,20,3.5,No
2025-04-11 21:36:09,40,Female,Madhya Pradesh,Sleepwear,Zudio,5,574.0,30,1.5,No
2025-04-11 21:36:09,47,Female,Tripura,T-shirts,Pantaloons,6,601.0,15,4.5,Yes
2025-04-11 21:36:09,33,Female,Tripura,Sleepwear,H&M,5,441.0,25,3.5,No
2025-04-11 21:36:09,62,Male,Chhattisgarh,Dresses,Pantaloons,7,827.0,10,3.0,No
2025-04-11 21:36:09,70,Female,Gujarat,Dresses,Pantaloons,3,637.0,10,2.5,No
2025-04-11 21:36:09,70,Female,Maharashtra,Suits,H&M,2,450.0,30,3.0,No
2025-04-11 21:36:09,59,Female,Nagaland,Activewear,Nike,4,666.0,25,1.5,No
2025-04-11 21:36:09,34,Male,Rajasthan,Undergarments,H&M,2,628.0,30,1.5,No
2025-04-11 21:36:09,52,Female,Goa,Shorts,Raymond,1,942.0,10,3.0,No
2025-04-11 21:36:09,51,Female,Uttar Pradesh,Shorts,Levie's,3,900.0,30,4.5,Yes
2025-04-11 21:36:09,21,Female,Uttar Pradesh,Sleepwear,Zudio,6,450.0,20,3.5,No
2025-04-11 21:36:09,44,Male,Andhra Pradesh,Sleepwear,Puma,4,737.0,15,1.5,No
2025-04-11 21:36:09,28,Male,Sikkim,Dresses,Raymond,7,529.0,15,4.0,Yes
2025-04-11 21:36:09,45,Female,Karnataka,Jeans,Pantaloons,3,676.0,25,1.0,Yes
2025-04-11 21:36:09,59,Male,Bihar,Shirts,Zudio,3,687.0,15,4.0,No
2025-04-11 21:36:09,48,Female,Arunachal Pradesh,T-shirts,Zudio,5,962.0,10,2.5,No
2025-04-11 21:36:09,70,Female,Haryana,Trousers,Levie's,3,617.0,15,4.5,Yes
2025-04-11 21:36:09,21,Female,Mizoram,Suits,Pantaloons,4,581.0,30,5.0,Yes
2025-04-11 21:36:09,64,Male,Tamil Nadu,Ethnic Wear,Puma,3,971.0,15,2.5,Yes
2025-04-11 21:36:09,44,Female,Tamil Nadu,Activewear,Raymond,3,899.0,15,4.0,Yes
2025-04-11 21:36:09,18,Male,Haryana,Suits,Pantaloons,2,432.0,20,2.0,Yes
2025-04-11 21:36:09,64,Male,Kerala,Skirts,Adidas,4,910.0,25,3.5,Yes
2025-04-11 21:36:09,53,Male,Gujarat,Sweaters,Pantaloons,2,663.0,20,3.0,No
2025-04-11 21:36:09,62,Female,Tamil Nadu,Shorts,Nike,6,447.0,20,2.0,Yes
2025-04-11 21:36:09,44,Male,Maharashtra,Shorts,Nike,7,747.0,30,1.0,No
2025-04-11 21:36:09,50,Male,West Bengal,Shorts,Adidas,1,650.0,25,2.5,Yes
2025-04-11 21:36:09,65,Male,Gujarat,Formal Wear,Nike,3,415.0,25,3.5,No
2025-04-11 21:36:09,54,Female,Manipur,T-shirts,Nike,4,650.0,30,1.0,No
2025-04-11 21:36:09,39,Male,Assam,Dresses,Pantaloons,7,719.0,30,5.0,Yes
2025-04-11 21:36:09,48,Male,Nagaland,Trousers,Zudio,6,845.0,15,1.5,Yes
2025-04-11 21:36:09,68,Female,Madhya Pradesh,T-shirts,Adidas,2,729.0,15,3.0,Yes
2025-04-11 21:36:09,66,Female,Arunachal Pradesh,Ethnic Wear,Levie's,3,995.0,30,2.5,No
2025-04-11 21:36:09,44,Female,Telangana,Jeans,H&M,6,575.0,10,4.0,Yes
2025-04-11 21:36:09,61,Female,Uttar Pradesh,Sweaters,H&M,1,960.0,25,3.0,No
2025-04-11 21:36:09,35,Female,Andhra Pradesh,Dresses,Raymond,5,980.0,25,5.0,Yes
2025-04-11 21:36:09,33,Male,Kerala,Skirts,H&M,4,824.0,20,3.5,No
2025-04-11 21:36:09,62,Female,Manipur,Skirts,Puma,4,647.0,15,4.5,No
2025-04-11 21:36:09,35,Female,Uttarakhand,Jackets,Nike,1,505.0,20,3.5,Yes
2025-04-11 21:36:09,42,Male,Jharkhand,Suits,Raymond,1,423.0,25,1.0,Yes
2025-04-11 21:36:09,56,Male,Mizoram,Formal Wear,Zudio,7,882.0,15,5.0,No
2025-04-11 21:36:09,69,Female,Punjab,Activewear,Adidas,2,436.0,10,1.0,Yes
2025-04-11 21:36:09,19,Female,Jharkhand,Formal Wear,H&M,5,568.0,10,4.5,No
2025-04-11 21:36:09,56,Female,Uttar Pradesh,Sleepwear,Adidas,5,751.0,10,2.5,No
2025-04-11 21:36:09,62,Male,Haryana,T-shirts,Adidas,6,652.0,15,5.0,No
2025-04-11 21:36:09,24,Female,Chhattisgarh,Sweaters,Adidas,5,408.0,20,2.5,Yes
2025-04-11 21:36:09,63,Male,Rajasthan,Undergarments,Nike,6,555.0,10,3.5,No
2025-04-11 21:36:09,26,Male,Haryana,Activewear,Pantaloons,4,953.0,15,5.0,Yes
2025-04-11 21:36:09,38,Female,Jharkhand,Undergarments,Raymond,5,675.0,10,4.5,No
2025-04-11 21:36:09,60,Male,Telangana,Skirts,Puma,4,825.0,25,1.0,No
2025-04-11 21:36:09,26,Female,Maharashtra,Shirts,Nike,1,504.0,25,5.0,Yes
2025-04-11 21:36:09,44,Male,Haryana,Sleepwear,Adidas,2,667.0,15,3.0,No
2025-04-11 21:36:09,32,Female,Karnataka,Activewear,Puma,4,614.0,30,4.5,No
2025-04-11 21:36:09,29,Male,Assam,Trousers,Zudio,4,421.0,30,2.0,Yes
2025-04-11 21:36:09,34,Male,Haryana,Jackets,Zudio,7,817.0,20,4.0,Yes
